Index,Action number, actual_action dim1, actual_action dim2, cores in use dim1, cores in use dim2, number of jobs allocated, jobs in the system 
57223,2,0;1,0,7,4,1,56
57224,2,0;1,0,7,4,1,57
57225,2,0;1,0,7,4,1,58
57226,2,0;1,0,7,4,1,59
57227,2,0;1,0,7,4,1,60
57228,2,0;1,0,7,4,1,61
57229,2,0;1,0,7,4,1,62
57230,2,0;1,0,7,4,1,63
57231,2,0;1,0,7,4,1,64
57232,2,0;1,0,7,4,1,65
57233,2,0;1,0,7,4,1,66
57234,2,0;1,0,7,4,1,67
57235,2,0;1,0,7,4,1,68
57236,2,0;1,0,7,4,1,69
57237,2,0;1,0,7,4,1,70
57238,2,0;1,0,7,4,1,71
57239,2,0;1,0,7,4,1,72
57240,2,0;1,0,7,4,1,73
57241,2,0;1,0,7,4,1,74
57242,2,0;1,0,7,4,1,75
57243,2,0;1,0,7,4,1,76
57244,2,0;1,0,7,4,1,77
57245,2,0;1,0,7,4,1,78
57246,2,0;1,0,7,4,1,79
57247,2,0;1,0,7,4,1,80
57248,2,0;1,0,7,4,1,81
57249,2,0;1,0,7,4,1,82
57250,2,0;1,0,7,4,1,83
57251,2,0;1,0,7,4,1,84
57252,2,0;1,0,7,4,1,85
57253,2,0;1,0,7,4,1,86
57254,2,0;1,0,7,4,1,87
57255,2,0;1,0,7,4,1,88
57256,2,0;1,0,7,4,1,89
57257,2,0;1,0,7,4,1,90
57258,2,0;1,0,7,4,1,91
57259,2,0;1,0,7,4,1,92
57260,2,0;1,0,7,4,1,93
57261,2,0;1,0,7,4,1,94
57262,2,0;1,0,7,4,1,95
57263,2,0;1,0,7,4,1,96
57264,2,0;1,0,7,4,1,97
57265,1,0,0,7,4,0,99
57266,1,0,0,7,4,0,100
57267,1,0,0,7,4,0,0
57268,2,0;1,0,7,4,1,0
57269,2,0;1,0,7,4,1,1
57270,2,0;1,0,7,4,1,2
57271,2,0;1,0,7,4,1,3
57272,2,0;1,0,7,4,1,4
57273,2,0;1,0,7,4,1,5
57274,2,0;1,0,7,4,1,6
57275,2,0;1,0,7,4,1,7
57276,2,0;1,0,7,4,1,8
57277,2,0;1,0,7,4,1,9
57278,2,0;1,0,7,4,1,10
57279,2,0;1,0,7,4,1,11
57280,2,0;1,0,7,4,1,12
57281,2,0;1,0,7,4,1,13
57282,2,0;1,0,7,4,1,14
57283,2,0;1,0,7,4,1,15
57284,2,0;1,0,7,4,1,16
57285,2,0;1,0,7,4,1,17
57286,2,0;1,0,7,4,1,18
57287,2,0;1,0,7,4,1,19
57288,2,0;1,0,7,4,1,20
57289,2,0;1,0,7,4,1,21
57290,2,0;1,0,7,4,1,22
57291,2,0;1,0,7,4,1,23
57292,2,0;1,0,7,4,1,24
57293,2,0;1,0,7,4,1,25
57294,2,0;1,0,7,4,1,26
57295,2,0;1,0,7,4,1,27
57296,2,0;1,0,7,4,1,28
57297,2,0;1,0,7,4,1,29
57298,2,0;1,0,7,4,1,30
57299,2,0;1,0,7,4,1,31
57300,2,0;1,0,7,4,1,32
57301,2,0;1,0,7,4,1,33
57302,2,0;1,0,7,4,1,34
57303,2,0;1,0,7,4,1,35
57304,2,0;1,0,7,4,1,36
57305,2,0;1,0,7,4,1,37
57306,2,0;1,0,7,4,1,38
57307,2,0;1,0,7,4,1,39
57308,2,0;1,0,7,4,1,40
57309,2,0;1,0,7,4,1,41
57310,2,0;1,0,7,4,1,42
57311,2,0;1,0,7,4,1,43
57312,2,0;1,0,7,4,1,44
57313,2,0;1,0,7,4,1,45
57314,2,0;1,0,7,4,1,46
57315,2,0;1,0,7,4,1,47
57316,2,0;1,0,7,4,1,48
57317,2,0;1,0,7,4,1,49
57318,2,0;1,0,7,4,1,50
57319,2,0;1,0,7,4,1,51
57320,2,0;1,0,7,4,1,52
57321,2,0;1,0,7,4,1,53
57322,2,0;1,0,7,4,1,54
57323,2,0;1,0,7,4,1,55
57324,2,0;1,0,7,4,1,56
57325,2,0;1,0,7,4,1,57
57326,2,0;1,0,7,4,1,58
57327,2,0;1,0,7,4,1,59
57328,2,0;1,0,7,4,1,60
57329,2,0;1,0,7,4,1,61
57330,2,0;1,0,7,4,1,62
57331,2,0;1,0,7,4,1,63
57332,2,0;1,0,7,4,1,64
57333,2,0;1,0,7,4,1,65
57334,2,0;1,0,7,4,1,66
57335,2,0;1,0,7,4,1,67
57336,2,0;1,0,7,4,1,68
57337,2,0;1,0,7,4,1,69
57338,2,0;1,0,7,4,1,70
57339,2,0;1,0,7,4,1,71
57340,2,0;1,0,7,4,1,72
57341,2,0;1,0,7,4,1,73
57342,2,0;1,0,7,4,1,74
57343,2,0;1,0,7,4,1,75
57344,2,0;1,0,7,4,1,76
57345,2,0;1,0,7,4,1,77
57346,2,0;1,0,7,4,1,78
57347,2,0;1,0,7,4,1,79
57348,2,0;1,0,7,4,1,80
57349,2,0;1,0,7,4,1,81
57350,2,0;1,0,7,4,1,82
57351,2,0;1,0,7,4,1,83
57352,2,0;1,0,7,4,1,84
57353,2,0;1,0,7,4,1,85
57354,2,0;1,0,7,4,1,86
57355,2,0;1,0,7,4,1,87
57356,2,0;1,0,7,4,1,88
57357,2,0;1,0,7,4,1,89
57358,2,0;1,0,7,4,1,90
57359,2,0;1,0,7,4,1,91
57360,2,0;1,0,7,4,1,92
57361,2,0;1,0,7,4,1,93
57362,2,0;1,0,7,4,1,94
57363,2,0;1,0,7,4,1,95
57364,2,0;1,0,7,4,1,96
57365,2,0;1,0,7,4,1,97
57366,2,0;1,0,7,4,1,98
57367,1,0,0,7,4,0,100
57368,1,0,0,7,4,0,0
57369,2,0;1,0,7,4,1,0
57370,2,0;1,0,7,4,1,1
57371,2,0;1,0,7,4,1,2
57372,2,0;1,0,7,4,1,3
57373,2,0;1,0,7,4,1,4
57374,2,0;1,0,7,4,1,5
57375,2,0;1,0,7,4,1,6
57376,2,0;1,0,7,4,1,7
57377,2,0;1,0,7,4,1,8
57378,2,0;1,0,7,4,1,9
57379,2,0;1,0,7,4,1,10
57380,2,0;1,0,7,4,1,11
57381,2,0;1,0,7,4,1,12
57382,2,0;1,0,7,4,1,13
57383,2,0;1,0,7,4,1,14
57384,2,0;1,0,7,4,1,15
57385,2,0;1,0,7,4,1,16
57386,2,0;1,0,7,4,1,17
57387,2,0;1,0,7,4,1,18
57388,2,0;1,0,7,4,1,19
57389,2,0;1,0,7,4,1,20
57390,2,0;1,0,7,4,1,21
57391,2,0;1,0,7,4,1,22
57392,2,0;1,0,7,4,1,23
57393,2,0;1,0,7,4,1,24
57394,2,0;1,0,7,4,1,25
57395,2,0;1,0,7,4,1,26
57396,2,0;1,0,7,4,1,27
57397,2,0;1,0,7,4,1,28
57398,2,0;1,0,7,4,1,29
57399,2,0;1,0,7,4,1,30
57400,2,0;1,0,7,4,1,31
57401,2,0;1,0,7,4,1,32
57402,2,0;1,0,7,4,1,33
57403,2,0;1,0,7,4,1,34
57404,2,0;1,0,7,4,1,35
57405,2,0;1,0,7,4,1,36
57406,2,0;1,0,7,4,1,37
57407,2,0;1,0,7,4,1,38
57408,2,0;1,0,7,4,1,39
57409,2,0;1,0,7,4,1,40
57410,2,0;1,0,7,4,1,41
57411,2,0;1,0,7,4,1,42
57412,2,0;1,0,7,4,1,43
57413,2,0;1,0,7,4,1,44
57414,2,0;1,0,7,4,1,45
57415,2,0;1,0,7,4,1,46
57416,2,0;1,0,7,4,1,47
57417,2,0;1,0,7,4,1,48
57418,2,0;1,0,7,4,1,49
57419,2,0;1,0,7,4,1,50
57420,2,0;1,0,7,4,1,51
57421,2,0;1,0,7,4,1,52
57422,2,0;1,0,7,4,1,53
57423,2,0;1,0,7,4,1,54
57424,2,0;1,0,7,4,1,55
57425,2,0;1,0,7,4,1,56
57426,2,0;1,0,7,4,1,57
57427,2,0;1,0,7,4,1,58
57428,2,0;1,0,7,4,1,59
57429,2,0;1,0,7,4,1,60
57430,2,0;1,0,7,4,1,61
57431,2,0;1,0,7,4,1,62
57432,2,0;1,0,7,4,1,63
57433,2,0;1,0,7,4,1,64
57434,2,0;1,0,7,4,1,65
57435,2,0;1,0,7,4,1,66
57436,2,0;1,0,7,4,1,67
57437,2,0;1,0,7,4,1,68
57438,2,0;1,0,7,4,1,69
57439,2,0;1,0,7,4,1,70
57440,2,0;1,0,7,4,1,71
57441,2,0;1,0,7,4,1,72
57442,2,0;1,0,7,4,1,73
57443,2,0;1,0,7,4,1,74
57444,2,0;1,0,7,4,1,75
57445,2,0;1,0,7,4,1,76
57446,2,0;1,0,7,4,1,77
57447,2,0;1,0,7,4,1,78
57448,2,0;1,0,7,4,1,79
57449,2,0;1,0,7,4,1,80
57450,2,0;1,0,7,4,1,81
57451,2,0;1,0,7,4,1,82
57452,2,0;1,0,7,4,1,83
57453,2,0;1,0,7,4,1,84
57454,2,0;1,0,7,4,1,85
57455,2,0;1,0,7,4,1,86
57456,2,0;1,0,7,4,1,87
57457,2,0;1,0,7,4,1,88
57458,2,0;1,0,7,4,1,89
57459,2,0;1,0,7,4,1,90
57460,2,0;1,0,7,4,1,91
57461,2,0;1,0,7,4,1,92
57462,2,0;1,0,7,4,1,93
57463,2,0;1,0,7,4,1,94
57464,2,0;1,0,7,4,1,95
57465,2,0;1,0,7,4,1,96
57466,2,0;1,0,7,4,1,97
57467,2,0;1,0,7,4,1,98
57468,1,0,0,7,4,0,100
57469,1,0,0,7,4,0,0
57470,2,0;1,0,7,4,1,0
57471,2,0;1,0,7,4,1,1
57472,2,0;1,0,7,4,1,2
57473,2,0;1,0,7,4,1,3
57474,2,0;1,0,7,4,1,4
57475,2,0;1,0,7,4,1,5
57476,2,0;1,0,7,4,1,6
57477,2,0;1,0,7,4,1,7
57478,2,0;1,0,7,4,1,8
57479,2,0;1,0,7,4,1,9
57480,2,0;1,0,7,4,1,10
57481,2,0;1,0,7,4,1,11
57482,2,0;1,0,7,4,1,12
57483,2,0;1,0,7,4,1,13
57484,2,0;1,0,7,4,1,14
57485,2,0;1,0,7,4,1,15
57486,2,0;1,0,7,4,1,16
57487,2,0;1,0,7,4,1,17
57488,2,0;1,0,7,4,1,18
57489,2,0;1,0,7,4,1,19
57490,2,0;1,0,7,4,1,20
57491,2,0;1,0,7,4,1,21
57492,2,0;1,0,7,4,1,22
57493,2,0;1,0,7,4,1,23
57494,2,0;1,0,7,4,1,24
57495,2,0;1,0,7,4,1,25
57496,2,0;1,0,7,4,1,26
57497,2,0;1,0,7,4,1,27
57498,2,0;1,0,7,4,1,28
57499,2,0;1,0,7,4,1,29
57500,2,0;1,0,7,4,1,30
57501,2,0;1,0,7,4,1,31
57502,2,0;1,0,7,4,1,32
57503,2,0;1,0,7,4,1,33
57504,2,0;1,0,7,4,1,34
57505,2,0;1,0,7,4,1,35
57506,2,0;1,0,7,4,1,36
57507,2,0;1,0,7,4,1,37
57508,2,0;1,0,7,4,1,38
57509,2,0;1,0,7,4,1,39
57510,2,0;1,0,7,4,1,40
57511,2,0;1,0,7,4,1,41
57512,2,0;1,0,7,4,1,42
57513,2,0;1,0,7,4,1,43
57514,2,0;1,0,7,4,1,44
57515,2,0;1,0,7,4,1,45
57516,2,0;1,0,7,4,1,46
57517,2,0;1,0,7,4,1,47
57518,2,0;1,0,7,4,1,48
57519,2,0;1,0,7,4,1,49
57520,2,0;1,0,7,4,1,50
57521,2,0;1,0,7,4,1,51
57522,2,0;1,0,7,4,1,52
57523,2,0;1,0,7,4,1,53
57524,2,0;1,0,7,4,1,54
57525,2,0;1,0,7,4,1,55
57526,2,0;1,0,7,4,1,56
57527,2,0;1,0,7,4,1,57
57528,2,0;1,0,7,4,1,58
57529,2,0;1,0,7,4,1,59
57530,2,0;1,0,7,4,1,60
57531,2,0;1,0,7,4,1,61
57532,2,0;1,0,7,4,1,62
57533,2,0;1,0,7,4,1,63
57534,2,0;1,0,7,4,1,64
57535,2,0;1,0,7,4,1,65
57536,2,0;1,0,7,4,1,66
57537,2,0;1,0,7,4,1,67
57538,2,0;1,0,7,4,1,68
57539,2,0;1,0,7,4,1,69
57540,2,0;1,0,7,4,1,70
57541,2,0;1,0,7,4,1,71
57542,2,0;1,0,7,4,1,72
57543,2,0;1,0,7,4,1,73
57544,2,0;1,0,7,4,1,74
57545,2,0;1,0,7,4,1,75
57546,2,0;1,0,7,4,1,76
57547,2,0;1,0,7,4,1,77
57548,2,0;1,0,7,4,1,78
57549,2,0;1,0,7,4,1,79
57550,2,0;1,0,7,4,1,80
57551,2,0;1,0,7,4,1,81
57552,2,0;1,0,7,4,1,82
57553,2,0;1,0,7,4,1,83
57554,2,0;1,0,7,4,1,84
57555,2,0;1,0,7,4,1,85
57556,2,0;1,0,7,4,1,86
57557,2,0;1,0,7,4,1,87
57558,2,0;1,0,7,4,1,88
57559,2,0;1,0,7,4,1,89
57560,2,0;1,0,7,4,1,90
57561,2,0;1,0,7,4,1,91
57562,2,0;1,0,7,4,1,92
57563,2,0;1,0,7,4,1,93
57564,2,0;1,0,7,4,1,94
57565,2,0;1,0,7,4,1,95
57566,2,0;1,0,7,4,1,96
57567,2,0;1,0,7,4,1,97
57568,2,0;1,0,7,4,1,98
57569,1,0,0,7,4,0,100
57570,1,0,0,7,4,0,0
57571,2,0;1,0,7,4,1,0
57572,2,0;1,0,7,4,1,1
57573,2,0;1,0,7,4,1,2
57574,2,0;1,0,7,4,1,3
57575,2,0;1,0,7,4,1,4
57576,2,0;1,0,7,4,1,5
57577,2,0;1,0,7,4,1,6
57578,2,0;1,0,7,4,1,7
57579,2,0;1,0,7,4,1,8
57580,2,0;1,0,7,4,1,9
57581,2,0;1,0,7,4,1,10
57582,2,0;1,0,7,4,1,11
57583,2,0;1,0,7,4,1,12
57584,2,0;1,0,7,4,1,13
57585,2,0;1,0,7,4,1,14
57586,2,0;1,0,7,4,1,15
57587,2,0;1,0,7,4,1,16
57588,2,0;1,0,7,4,1,17
57589,2,0;1,0,7,4,1,18
57590,2,0;1,0,7,4,1,19
57591,2,0;1,0,7,4,1,20
57592,2,0;1,0,7,4,1,21
57593,2,0;1,0,7,4,1,22
57594,2,0;1,0,7,4,1,23
57595,2,0;1,0,7,4,1,24
57596,2,0;1,0,7,4,1,25
57597,2,0;1,0,7,4,1,26
57598,2,0;1,0,7,4,1,27
57599,2,0;1,0,7,4,1,28
57600,2,0;1,0,7,4,1,29
57601,2,0;1,0,7,4,1,30
57602,2,0;1,0,7,4,1,31
57603,2,0;1,0,7,4,1,32
57604,2,0;1,0,7,4,1,33
57605,2,0;1,0,7,4,1,34
57606,2,0;1,0,7,4,1,35
57607,2,0;1,0,7,4,1,36
57608,2,0;1,0,7,4,1,37
57609,2,0;1,0,7,4,1,38
57610,2,0;1,0,7,4,1,39
57611,2,0;1,0,7,4,1,40
57612,2,0;1,0,7,4,1,41
57613,2,0;1,0,7,4,1,42
57614,2,0;1,0,7,4,1,43
57615,2,0;1,0,7,4,1,44
57616,2,0;1,0,7,4,1,45
57617,2,0;1,0,7,4,1,46
57618,2,0;1,0,7,4,1,47
57619,2,0;1,0,7,4,1,48
57620,2,0;1,0,7,4,1,49
57621,2,0;1,0,7,4,1,50
57622,2,0;1,0,7,4,1,51
57623,2,0;1,0,7,4,1,52
57624,2,0;1,0,7,4,1,53
57625,2,0;1,0,7,4,1,54
57626,2,0;1,0,7,4,1,55
57627,2,0;1,0,7,4,1,56
57628,2,0;1,0,7,4,1,57
57629,2,0;1,0,7,4,1,58
57630,2,0;1,0,7,4,1,59
57631,2,0;1,0,7,4,1,60
57632,2,0;1,0,7,4,1,61
57633,2,0;1,0,7,4,1,62
57634,2,0;1,0,7,4,1,63
57635,2,0;1,0,7,4,1,64
57636,2,0;1,0,7,4,1,65
57637,2,0;1,0,7,4,1,66
57638,2,0;1,0,7,4,1,67
57639,2,0;1,0,7,4,1,68
57640,2,0;1,0,7,4,1,69
57641,2,0;1,0,7,4,1,70
57642,2,0;1,0,7,4,1,71
57643,2,0;1,0,7,4,1,72
57644,2,0;1,0,7,4,1,73
57645,2,0;1,0,7,4,1,74
57646,2,0;1,0,7,4,1,75
57647,2,0;1,0,7,4,1,76
57648,2,0;1,0,7,4,1,77
57649,2,0;1,0,7,4,1,78
57650,2,0;1,0,7,4,1,79
57651,2,0;1,0,7,4,1,80
57652,2,0;1,0,7,4,1,81
57653,2,0;1,0,7,4,1,82
57654,2,0;1,0,7,4,1,83
57655,2,0;1,0,7,4,1,84
57656,2,0;1,0,7,4,1,85
57657,2,0;1,0,7,4,1,86
57658,2,0;1,0,7,4,1,87
57659,2,0;1,0,7,4,1,88
57660,2,0;1,0,7,4,1,89
57661,2,0;1,0,7,4,1,90
57662,2,0;1,0,7,4,1,91
57663,2,0;1,0,7,4,1,92
57664,2,0;1,0,7,4,1,93
57665,2,0;1,0,7,4,1,94
57666,2,0;1,0,7,4,1,95
57667,2,0;1,0,7,4,1,96
57668,2,0;1,0,7,4,1,97
57669,2,0;1,0,7,4,1,98
57670,2,0;1,0,7,4,1,99
57671,1,0,0,7,4,0,0
57672,2,0;1,0,7,4,1,0
57673,2,0;1,0,7,4,1,1
57674,2,0;1,0,7,4,1,2
57675,2,0;1,0,7,4,1,3
57676,2,0;1,0,7,4,1,4
57677,2,0;1,0,7,4,1,5
57678,2,0;1,0,7,4,1,6
57679,2,0;1,0,7,4,1,7
57680,2,0;1,0,7,4,1,8
57681,2,0;1,0,7,4,1,9
57682,2,0;1,0,7,4,1,10
57683,2,0;1,0,7,4,1,11
57684,2,0;1,0,7,4,1,12
57685,2,0;1,0,7,4,1,13
57686,2,0;1,0,7,4,1,14
57687,2,0;1,0,7,4,1,15
57688,2,0;1,0,7,4,1,16
57689,2,0;1,0,7,4,1,17
57690,2,0;1,0,7,4,1,18
57691,2,0;1,0,7,4,1,19
57692,2,0;1,0,7,4,1,20
57693,2,0;1,0,7,4,1,21
57694,2,0;1,0,7,4,1,22
57695,2,0;1,0,7,4,1,23
57696,2,0;1,0,7,4,1,24
57697,2,0;1,0,7,4,1,25
57698,2,0;1,0,7,4,1,26
57699,2,0;1,0,7,4,1,27
57700,2,0;1,0,7,4,1,28
57701,2,0;1,0,7,4,1,29
57702,2,0;1,0,7,4,1,30
57703,2,0;1,0,7,4,1,31
57704,2,0;1,0,7,4,1,32
57705,2,0;1,0,7,4,1,33
57706,2,0;1,0,7,4,1,34
57707,2,0;1,0,7,4,1,35
57708,2,0;1,0,7,4,1,36
57709,2,0;1,0,7,4,1,37
57710,2,0;1,0,7,4,1,38
57711,2,0;1,0,7,4,1,39
57712,2,0;1,0,7,4,1,40
57713,2,0;1,0,7,4,1,41
57714,2,0;1,0,7,4,1,42
57715,2,0;1,0,7,4,1,43
57716,2,0;1,0,7,4,1,44
57717,2,0;1,0,7,4,1,45
57718,2,0;1,0,7,4,1,46
57719,2,0;1,0,7,4,1,47
57720,2,0;1,0,7,4,1,48
57721,2,0;1,0,7,4,1,49
57722,2,0;1,0,7,4,1,50
57723,2,0;1,0,7,4,1,51
57724,2,0;1,0,7,4,1,52
57725,2,0;1,0,7,4,1,53
57726,2,0;1,0,7,4,1,54
57727,2,0;1,0,7,4,1,55
57728,2,0;1,0,7,4,1,56
57729,2,0;1,0,7,4,1,57
57730,2,0;1,0,7,4,1,58
57731,2,0;1,0,7,4,1,59
57732,2,0;1,0,7,4,1,60
57733,2,0;1,0,7,4,1,61
57734,2,0;1,0,7,4,1,62
57735,2,0;1,0,7,4,1,63
57736,2,0;1,0,7,4,1,64
57737,2,0;1,0,7,4,1,65
57738,2,0;1,0,7,4,1,66
57739,2,0;1,0,7,4,1,67
57740,2,0;1,0,7,4,1,68
57741,2,0;1,0,7,4,1,69
57742,2,0;1,0,7,4,1,70
57743,2,0;1,0,7,4,1,71
57744,2,0;1,0,7,4,1,72
57745,2,0;1,0,7,4,1,73
57746,2,0;1,0,7,4,1,74
57747,2,0;1,0,7,4,1,75
57748,2,0;1,0,7,4,1,76
57749,2,0;1,0,7,4,1,77
57750,2,0;1,0,7,4,1,78
57751,2,0;1,0,7,4,1,79
57752,2,0;1,0,7,4,1,80
57753,2,0;1,0,7,4,1,81
57754,2,0;1,0,7,4,1,82
57755,2,0;1,0,7,4,1,83
57756,2,0;1,0,7,4,1,84
57757,2,0;1,0,7,4,1,85
57758,2,0;1,0,7,4,1,86
57759,2,0;1,0,7,4,1,87
57760,2,0;1,0,7,4,1,88
57761,2,0;1,0,7,4,1,89
57762,2,0;1,0,7,4,1,90
57763,2,0;1,0,7,4,1,91
57764,2,0;1,0,7,4,1,92
57765,2,0;1,0,7,4,1,93
57766,2,0;1,0,7,4,1,94
57767,2,0;1,0,7,4,1,95
57768,2,0;1,0,7,4,1,96
57769,2,0;1,0,7,4,1,97
57770,2,0;1,0,7,4,1,98
57771,2,0;1,0,7,4,1,99
57772,1,0,0,7,4,0,0
57773,2,0;1,0,7,4,1,0
57774,2,0;1,0,7,4,1,1
57775,2,0;1,0,7,4,1,2
57776,2,0;1,0,7,4,1,3
57777,2,0;1,0,7,4,1,4
57778,2,0;1,0,7,4,1,5
57779,2,0;1,0,7,4,1,6
57780,2,0;1,0,7,4,1,7
57781,2,0;1,0,7,4,1,8
57782,2,0;1,0,7,4,1,9
57783,2,0;1,0,7,4,1,10
57784,2,0;1,0,7,4,1,11
57785,2,0;1,0,7,4,1,12
57786,2,0;1,0,7,4,1,13
57787,2,0;1,0,7,4,1,14
57788,2,0;1,0,7,4,1,15
57789,2,0;1,0,7,4,1,16
57790,2,0;1,0,7,4,1,17
57791,2,0;1,0,7,4,1,18
57792,2,0;1,0,7,4,1,19
57793,2,0;1,0,7,4,1,20
57794,2,0;1,0,7,4,1,21
57795,2,0;1,0,7,4,1,22
57796,2,0;1,0,7,4,1,23
57797,2,0;1,0,7,4,1,24
57798,2,0;1,0,7,4,1,25
57799,2,0;1,0,7,4,1,26
57800,2,0;1,0,7,4,1,27
57801,2,0;1,0,7,4,1,28
57802,2,0;1,0,7,4,1,29
57803,2,0;1,0,7,4,1,30
57804,2,0;1,0,7,4,1,31
57805,2,0;1,0,7,4,1,32
57806,2,0;1,0,7,4,1,33
57807,2,0;1,0,7,4,1,34
57808,2,0;1,0,7,4,1,35
57809,2,0;1,0,7,4,1,36
57810,2,0;1,0,7,4,1,37
57811,2,0;1,0,7,4,1,38
57812,2,0;1,0,7,4,1,39
57813,2,0;1,0,7,4,1,40
57814,2,0;1,0,7,4,1,41
57815,2,0;1,0,7,4,1,42
57816,2,0;1,0,7,4,1,43
57817,2,0;1,0,7,4,1,44
57818,2,0;1,0,7,4,1,45
57819,2,0;1,0,7,4,1,46
57820,2,0;1,0,7,4,1,47
57821,2,0;1,0,7,4,1,48
57822,2,0;1,0,7,4,1,49
57823,2,0;1,0,7,4,1,50
57824,2,0;1,0,7,4,1,51
57825,2,0;1,0,7,4,1,52
57826,2,0;1,0,7,4,1,53
57827,2,0;1,0,7,4,1,54
57828,2,0;1,0,7,4,1,55
57829,2,0;1,0,7,4,1,56
57830,2,0;1,0,7,4,1,57
57831,2,0;1,0,7,4,1,58
57832,2,0;1,0,7,4,1,59
57833,2,0;1,0,7,4,1,60
57834,2,0;1,0,7,4,1,61
57835,2,0;1,0,7,4,1,62
57836,2,0;1,0,7,4,1,63
57837,2,0;1,0,7,4,1,64
57838,2,0;1,0,7,4,1,65
57839,2,0;1,0,7,4,1,66
57840,2,0;1,0,7,4,1,67
57841,2,0;1,0,7,4,1,68
57842,2,0;1,0,7,4,1,69
57843,2,0;1,0,7,4,1,70
57844,2,0;1,0,7,4,1,71
57845,2,0;1,0,7,4,1,72
57846,2,0;1,0,7,4,1,73
57847,2,0;1,0,7,4,1,74
57848,2,0;1,0,7,4,1,75
57849,2,0;1,0,7,4,1,76
57850,2,0;1,0,7,4,1,77
57851,2,0;1,0,7,4,1,78
57852,2,0;1,0,7,4,1,79
57853,2,0;1,0,7,4,1,80
57854,2,0;1,0,7,4,1,81
57855,2,0;1,0,7,4,1,82
57856,2,0;1,0,7,4,1,83
57857,2,0;1,0,7,4,1,84
57858,2,0;1,0,7,4,1,85
57859,2,0;1,0,7,4,1,86
57860,2,0;1,0,7,4,1,87
57861,2,0;1,0,7,4,1,88
57862,2,0;1,0,7,4,1,89
57863,2,0;1,0,7,4,1,90
57864,2,0;1,0,7,4,1,91
57865,2,0;1,0,7,4,1,92
57866,2,0;1,0,7,4,1,93
57867,2,0;1,0,7,4,1,94
57868,2,0;1,0,7,4,1,95
57869,2,0;1,0,7,4,1,96
57870,2,0;1,0,7,4,1,97
57871,2,0;1,0,7,4,1,98
57872,2,0;1,0,7,4,1,99
57873,1,0,0,7,4,0,0
57874,2,0;1,0,7,4,1,0
57875,2,0;1,0,7,4,1,1
57876,2,0;1,0,7,4,1,2
57877,1,0,0,7,4,0,4
57878,1,0,0,7,4,0,5
57879,1,0,0,7,4,0,6
57880,1,0,0,7,4,0,7
57881,1,0,0,7,4,0,8
57882,1,0,0,7,4,0,9
57883,1,0,0,7,4,0,10
57884,1,0,0,7,4,0,11
57885,1,0,0,7,4,0,12
57886,1,0,0,7,4,0,13
57887,1,0,0,7,4,0,14
57888,1,0,0,7,4,0,15
57889,1,0,0,7,4,0,16
57890,1,0,0,7,4,0,17
57891,1,0,0,7,4,0,18
57892,1,0,0,7,4,0,19
57893,1,0,0,7,4,0,20
57894,1,0,0,7,4,0,21
57895,1,0,0,7,4,0,22
57896,1,0,0,7,4,0,23
57897,1,0,0,7,4,0,24
57898,1,0,0,7,4,0,25
57899,1,0,0,7,4,0,26
57900,1,0,0,7,4,0,27
57901,1,0,0,7,4,0,28
57902,1,0,0,7,4,0,29
57903,1,0,0,7,4,0,30
57904,1,0,0,7,4,0,31
57905,1,0,0,7,4,0,32
57906,1,0,0,7,4,0,33
57907,1,0,0,7,4,0,34
57908,1,0,0,7,4,0,35
57909,1,0,0,7,4,0,36
57910,1,0,0,7,4,0,37
57911,1,0,0,7,4,0,38
57912,1,0,0,7,4,0,39
57913,1,0,0,7,4,0,40
57914,1,0,0,7,4,0,41
57915,1,0,0,7,4,0,42
57916,1,0,0,7,4,0,43
57917,1,0,0,7,4,0,44
57918,1,0,0,7,4,0,45
57919,1,0,0,7,4,0,46
57920,1,0,0,7,4,0,47
57921,1,0,0,7,4,0,48
57922,1,0,0,7,4,0,49
57923,1,0,0,7,4,0,50
57924,1,0,0,7,4,0,51
57925,1,0,0,7,4,0,52
57926,1,0,0,7,4,0,53
57927,1,0,0,7,4,0,54
57928,1,0,0,7,4,0,55
57929,1,0,0,7,4,0,56
57930,1,0,0,7,4,0,57
57931,1,0,0,7,4,0,58
57932,1,0,0,7,4,0,59
57933,1,0,0,7,4,0,60
57934,1,0,0,7,4,0,61
57935,1,0,0,7,4,0,62
57936,1,0,0,7,4,0,63
57937,1,0,0,7,4,0,64
57938,1,0,0,7,4,0,65
57939,1,0,0,7,4,0,66
57940,1,0,0,7,4,0,67
57941,1,0,0,7,4,0,68
57942,1,0,0,7,4,0,69
57943,1,0,0,7,4,0,70
57944,1,0,0,7,4,0,71
57945,1,0,0,7,4,0,72
57946,1,0,0,7,4,0,73
57947,1,0,0,7,4,0,74
57948,1,0,0,7,4,0,75
57949,1,0,0,7,4,0,76
57950,1,0,0,7,4,0,77
57951,1,0,0,7,4,0,78
57952,1,0,0,7,4,0,79
57953,1,0,0,7,4,0,80
57954,1,0,0,7,4,0,81
57955,1,0,0,7,4,0,82
57956,1,0,0,7,4,0,83
57957,1,0,0,7,4,0,84
57958,1,0,0,7,4,0,85
57959,1,0,0,7,4,0,86
57960,1,0,0,7,4,0,87
57961,1,0,0,7,4,0,88
57962,1,0,0,7,4,0,89
57963,1,0,0,7,4,0,90
57964,1,0,0,7,4,0,91
57965,1,0,0,7,4,0,92
57966,1,0,0,7,4,0,93
